#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D122
#Date Time: 2023-04-18 10:06:10.919

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
0,0.009571839668697353,0.01270412019138921,0.008353116495895652,0.003087114677161708,0.003594988286626443,0.001842189933485574
0.1,0.01008486508266881,0.01310003651445038,0.008361007890457108,0.002788191485970825,0.003307513804056649,0.001779223370346205
0.2,0.0095628075311274,0.01275036909884353,0.008433541621367677,0.002408234899577534,0.002921677820261044,0.001654269008916317
0.3,0.009879383952953113,0.0129425113829619,0.008361003146047078,0.002130470428245038,0.00263063521192348,0.001543158246124969
0.4,0.009339713733150365,0.01257530362549845,0.008420689321917666,0.002160632858681529,0.00265614743739362,0.001544922282562165
0.5,0.009416486902494798,0.01256558331887471,0.008320075634194271,0.002214204936620866,0.002699682337079643,0.001544532686537332
0.6,0.00932481070616002,0.0125951187947884,0.008466694912957503,0.002207001968158391,0.002692320865089227,0.001541990257147491
0.7,0.009596678047014593,0.012775579989817,0.008433220887546149,0.002651335085184758,0.003169545423103452,0.00173679027380564
0.8,0.00976015973703019,0.01289182053068817,0.008422488854436888,0.003103771541731034,0.003605401644370362,0.001834536244932207
0.9,0.009892028945551043,0.01305261712782854,0.008515784005365875,0.003104671912788958,0.003620047337725862,0.001861653845729071
1,0.009739837427497853,0.01291143280432331,0.008475887207039241,0.003394141207872667,0.003876491302484731,0.001872695992215934
1.1,0.00967299960948039,0.01281183627296385,0.008400965851627203,0.003164096402603845,0.003663525491777145,0.001846594970190047
1.2,0.009647709624284607,0.01277132892728597,0.00836830577682207,0.003122679333944862,0.003624348942170309,0.001839776897334456
1.3,0.009767837053964609,0.01283479936580822,0.008325949438215985,0.002983572005514275,0.00349145147001402,0.001813430852107709
1.4,0.010232540531937,0.01322060212263184,0.008371346053484252,0.003238827200401519,0.003734062958689483,0.00185828537781377
1.5,0.01042582827593325,0.01340849626745521,0.008431481300168069,0.00316274584601723,0.003664067518800106,0.001849980944720488
1.6,0.009679322105779382,0.01289700643281652,0.008523115539558463,0.002993476087149987,0.003504533046575337,0.001822320715516293
1.7,0.009658548189368496,0.01281881058383122,0.008428187922546768,0.002913793248534436,0.003423811722509338,0.001797858619577251
1.8,0.0100938972202387,0.0130952772333553,0.008342632961222214,0.002976819222580639,0.003496194233704143,0.001833554317673935
