#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D122
#Date Time: 2023-04-18 14:26:55.996

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
0,0.01192335668502644,0.01279011060519375,0.004628228025359123,0.0002383406502707227,0.001844752229869616,0.00182929071610787
0.1,0.01256373523873394,0.01344571978862534,0.004789565479792797,0.0007632569769704085,0.001845444951263158,0.001680210062834221
0.2,0.01237947963230761,0.01324797685505877,0.004717772226957869,0.001226047700681375,0.001939141386152557,0.001502356932005141
0.3,0.01233070608942998,0.01321270304649113,0.004746494404383897,0.001069383136623642,0.001904369679270895,0.001575767616887816
0.4,0.01273218460441306,0.01356294033686049,0.004673844860538769,0.001468247515230511,0.002027724631771748,0.001398540816820553
0.5,0.01271412032927314,0.01355895099770591,0.004711294557863573,0.001220645474334571,0.001898286206462796,0.001453793364833446
0.6,0.01292366592089514,0.01378294173408226,0.00479044277809436,0.001426830446571479,0.002034276298859896,0.001449977564253817
0.7,0.01278276457480468,0.01360368590749797,0.004654159440219361,0.0009978036375282975,0.001865967229853345,0.001576775698640428
0.8,0.01334682156604616,0.01416231463272167,0.004736402626501933,0.001363804472525303,0.001968031475544293,0.001418867594052765
0.9,0.01316527560089049,0.01400509786246049,0.004776848803310293,0.001257560687704526,0.001918849625737416,0.001449318806520245
1,0.01254612257047243,0.01340313776086185,0.004715814911902387,0.001393516717432815,0.001971979893062126,0.001395283432452678
1.1,0.01306276083947231,0.01387442816379937,0.004675899498832892,0.001314734249875018,0.00193924466809587,0.001425532789852459
1.2,0.01281257062878533,0.01365535190045924,0.004722993691269111,0.001149516160768141,0.001900322628726235,0.00151322129557528
1.3,0.01335991816552257,0.01415320438746807,0.004671807042675516,0.0008550948248664066,0.001837025739814005,0.001625877119965212
1.4,0.01280895777375732,0.01362670684696074,0.004649488170015103,0.000942430817473391,0.001849021861688042,0.001590819285549858
1.5,0.01251631651649194,0.01335662644229572,0.004662755706449135,0.001167973767453106,0.001885693143383192,0.001480430987768237
1.6,0.01316708202840448,0.01397451737582247,0.004681355225192026,0.001215243247987731,0.001895471858128478,0.001454646834519433
1.7,0.01272676532187102,0.01363679622871375,0.004898127787786578,0.001379560966036843,0.001972002373988629,0.001409114936406692
1.8,0.01245580119477341,0.01331761421757623,0.004712946535286299,0.001478151596866325,0.002022446245319035,0.001380346576728798
1.9,0.0123419962613926,0.01320863864748809,0.004705662886745439,0.001388114491085989,0.00195403654228129,0.001375280687062938
2,0.01264457286998474,0.01348343862535213,0.004681655059835838,0.001406121912242026,0.002008822821591076,0.001434639430818146
2.1,0.01283560257958851,0.01365718212569295,0.004665397092767724,0.001307981466941473,0.001977379074816847,0.001482974203302833
2.2,0.01263102466362994,0.01347525364731448,0.004694643416303363,0.001070283507681434,0.001876148667441642,0.001540917595307673
2.3,0.01266534678639542,0.01351633250623481,0.004720194402716941,0.001086490186721876,0.001849990631531534,0.001497332431663721
2.4,0.01292185949338127,0.01374811552145538,0.004694276049040526,0.001468697700759324,0.002077017181156645,0.001468648165696519
2.5,0.01304830941936023,0.01388544165108301,0.004748379843932897,0.001280069964149585,0.001930693667528179,0.00144533695888395
2.6,0.01275973262400111,0.01356913571532188,0.004616347844868566,0.001013560131039869,0.001857684641963047,0.001556819864259419
2.7,0.01264547608374157,0.01349749137765204,0.004719555922468425,0.001504262357542638,0.002043847531755115,0.001383657288761104
2.8,0.01238264088045705,0.01324149827728528,0.004691213217599681,0.001484004008742024,0.002063204306954618,0.001433368101456697
2.9,0.01276334547902924,0.01357724451606218,0.004630181511764203,0.001520469036583037,0.002070196854892447,0.001404951574538548
3,0.01275521655521635,0.0135799242546974,0.004660342626122789,0.001578092784282475,0.002123743338069948,0.001421235001747176
3.1,0.01292682716904467,0.01378362557644842,0.004783876396121583,0.001559184992068604,0.002058436586430997,0.001343913442475207
3.2,0.0125547031011642,0.01340618589197042,0.00470162208303576,0.001596100205438586,0.002120915331017396,0.001396691080927783
3.3,0.01274753923828178,0.01357721895762289,0.004673448190758002,0.00156008536312642,0.00209827353409573,0.001403169798579196
3.4,0.0127773452922626,0.01359682932692206,0.004649001508683592,0.001266114212753675,0.001970718150385457,0.001510193639412579
3.5,0.01341953027348392,0.01423453608121087,0.00474744401613629,0.0009793460308433418,0.001847799448553015,0.00156692187231686
3.6,0.01320998468186161,0.0140380105854789,0.004749952200075023,0.0009559363833404429,0.001853540597836533,0.001588017121707196
3.7,0.01285953774414902,0.01366665107837946,0.004627055295215924,0.0008154784983230353,0.001830464602014819,0.001638778654365126
3.8,0.01308172832836888,0.01388452155555684,0.004652775813369268,0.001050925529938656,0.00188392979848397,0.001563568679700313
3.9,0.01340598206712871,0.01419280340873964,0.004659969250429457,0.0009811467729589386,0.001847564466869168,0.001565517636167315
4,0.01286315059917671,0.013655506629402,0.004583908590770813,0.0005476181086263404,0.001811225242216233,0.001726456279535099
4.1,0.01286947309547565,0.01371986792837106,0.004755148600913714,0.0007893677376467371,0.001821182221019026,0.001641220051339519
4.2,0.01265631464882583,0.0134893970815651,0.004667069008924205,0.0008758033591958649,0.001824322385666876,0.001600350162579208
4.3,0.01282431240762604,0.01362707138048408,0.004608045755026258,0.0006628656040252841,0.001814214117066117,0.001688781233186442
4.4,0.01290334361136293,0.0136715092926798,0.004518173302002565,0.0008866078118895474,0.001853601624944576,0.001627810053997178
4.5,0.01247838153869817,0.01331632515072672,0.004649140747982497,0.0006997808173952349,0.001823013790107657,0.00168335560311211
4.6,0.01322714574324446,0.01399926634156471,0.00458498348841467,0.0006898767357593921,0.001823412917640381,0.00168786988766211
4.7,0.01353739966877116,0.01431123286361683,0.004642218896671863,0.0008447405577016649,0.00184018953715097,0.001634842782292696
4.8,0.01333372496656956,0.01413813336377254,0.004700914116179738,0.001032918108782586,0.001862316169155373,0.001549613401609341
4.9,0.01336895030309216,0.0142046609605422,0.004800370902066105,0.000824032023372165,0.001823884056887418,0.001627121469782063
5,0.01333056371842018,0.0141277726870324,0.00467867845075961,0.0007029321160975221,0.001826237022994738,0.001685534960870262
5.1,0.01298824570452012,0.01378215795056488,0.004610135713114085,0.0009266743239618404,0.001865370683159742,0.001618913982552092
5.2,0.01292953681031579,0.01372074337812797,0.004591936053467766,0.001169774509568685,0.001907349652171922,0.001506522582772793
5.3,0.01304695459872462,0.0138440241866425,0.004629684803435475,0.0008906594816496481,0.001829631741319998,0.001598210873631579
5.4,0.01264096001495683,0.01347576931244724,0.004669313489428502,0.0008550948248663811,0.001842440378013027,0.001631992459241355
5.5,0.01303250317861285,0.01384468742651969,0.004672176242125412,0.0006880759936437808,0.001832732379274824,0.001698664004744385
5.6,0.01321540396440367,0.01400867987076046,0.004647172234711404,0.0008271833220744758,0.001836170036023727,0.00163929501703446
5.7,0.01303747085427626,0.01383147649053746,0.00461888467405159,0.0008803052144849254,0.001837331966260045,0.001612715561899358
5.8,0.01267934659962894,0.01349966827326371,0.00463413565777276,0.001207139908467529,0.001925174663655327,0.001499703546360359
5.9,0.01271592675678716,0.01352822650553667,0.004617154870819501,0.001120704286918392,0.001894358498100398,0.001527290417899875
6,0.01257818665884558,0.01340272015306063,0.004628404463364183,0.0009248735818462127,0.001839614561737926,0.001590217152895286
6.1,0.01242464032015729,0.01328115996274732,0.004692283332323847,0.001131508739612055,0.001889471375045901,0.001513205223788319
6.2,0.01283469936583156,0.01362711964154011,0.004579179174652737,0.001353450205360554,0.00195830906859714,0.001415325739806748
6.3,0.01348275523647342,0.01425175961301412,0.004618220793822207,0.001013560131039856,0.001843329674312905,0.001539662349013502
6.4,0.01335946655864362,0.01413321258215981,0.004612195915287456,0.001176077106973326,0.001882894074462441,0.001470419237530458
6.5,0.01288302130183041,0.01369952055901534,0.004658822349421118,0.001348948350071547,0.001974060333074621,0.001441267687647999
6.6,0.01949499760988977,0.02939570364077129,0.0220011922569271,0.001521369407640885,0.00207889545333025,0.001416771481704583
6.7,0.4403569314247401,0.4598959873671951,0.132627644714955,0.001917532673074388,0.002446820041036491,0.001519867349773712
6.8,0.5674923966451318,0.5674952413867087,0.001796871299868139,0.001971104751013783,0.002508614108180224,0.001551737994730615
6.9,0.5676721361827655,0.5676747819111663,0.001733153058683626,0.001787429055221773,0.002298397580492519,0.001444897508670221
7,0.5677114259811989,0.5677140256132905,0.001718047840713899,0.001888720799224704,0.002381615557764936,0.001450801987716672
7.1,0.5674806548662837,0.5674834646799631,0.00178578768117717,0.002015222932846144,0.002481058841268007,0.00144724894360431
7.2,0.5672525933926512,0.5672555739490838,0.00183887616568592,0.002044935177753709,0.002540364534697999,0.001507213351830258
7.3,0.5670087256782703,0.5670117916482397,0.001864637441595226,0.002001717366979026,0.002487715722402887,0.001477111064958502
7.4,0.5675538151806045,0.567556601101435,0.001778293478359311,0.002073747051603395,0.002553282278746571,0.001489571603154969
7.5,0.5674765904043817,0.5674794161534146,0.001790838008641788,0.001768071077479027,0.002237499372465865,0.001371250563086898
7.6,0.5678703916024299,0.5678728031192523,0.001654951286198172,0.001576292042166882,0.002116116524637155,0.001411825960819332
7.7,0.5679367778135602,0.5679391424349332,0.001638876570965189,0.001839650576574389,0.002331685290928645,0.001432634654069577
7.8,0.568106130393,0.5681082808178294,0.001563119835338914,0.002093105029346219,0.00258571112333246,0.001518161173739196
7.9,0.5680505827469453,0.5680527955901656,0.001585565703363258,0.001993163841929936,0.002468448754783044,0.001456206425686859
8,0.5681381944813714,0.5681403229061397,0.001555147351211817,0.002276330539609309,0.002771885715462585,0.001581666745564812
8.1,0.5681549039358758,0.5681569809571876,0.001536275997826395,0.002317297422739356,0.002820013971257886,0.001607050544523561
8.199999999999999,0.5681607748252958,0.5681630182134403,0.001596626212699778,0.002428043062849306,0.00292799188222951,0.001636381174222735
8.300000000000001,0.5683427723973327,0.568344697097717,0.0014791155312244,0.00219304621676243,0.002692337331199448,0.001561802995294998
8.4,0.5684619966132534,0.5684637617502102,0.001416626137703429,0.002238965140710467,0.002735970810149019,0.00157244121437614
8.5,0.5683694172031641,0.5683712324363179,0.001436471113686806,0.002390677663950388,0.002901463211672663,0.001644125626519132
8.6,0.5688273465779573,0.5688289392207942,0.001346060949925684,0.002342057626829005,0.002830828501107217,0.0015900805247821
8.699999999999999,0.5688399915705553,0.5688415000918338,0.001310044535649605,0.002252020521048639,0.002776990372571743,0.00162483202274301
8.800000000000001,0.5685464470995291,0.5685479679281699,0.001315038287160981,0.002496921448771251,0.003003563602172785,0.001669364427248364
8.9,0.5685432858513821,0.5685449245595932,0.001365047886120416,0.002072396495016714,0.00257219673523559,0.001523603889532211
9,0.5683405143629401,0.5683423771827192,0.00145514099536312,0.001976056791831643,0.002455287680364305,0.001457270444633788
9.1,0.5685080605148574,0.5685098058812607,0.00140872734179476,0.001912130446727601,0.002387603435186952,0.001429827723333289
9.199999999999999,0.568413223070375,0.5684150055942312,0.001423524984155763,0.001903576921678477,0.002378715587034133,0.001426423060403628
9.300000000000001,0.5685956722492878,0.568597324552861,0.00137076183085628,0.002021975715779641,0.002520902013652421,0.001505510268059336
9.4,0.5683481916798725,0.568350055552274,0.001455561897228726,0.002029178684242097,0.002530731422312183,0.001512294746170319
9.5,0.5685581888783705,0.5685599165307222,0.00140162217128246,0.001707746216606197,0.002206687135010387,0.001397523155975124
9.6,0.5683956104021148,0.5683974895431646,0.001461572620330598,0.001944543804808501,0.002408575795598787,0.001421262380534768
9.699999999999999,0.5683070954539265,0.5683089862049693,0.001465966569022582,0.002123267459782631,0.002593161239031876,0.001488697587102151
9.800000000000001,0.5685613501265221,0.5685629216179545,0.00133678008475565,0.002283083322542842,0.00278980815097027,0.001603296623069296
9.9,0.5681675489284719,0.5681695508024553,0.001508245211179767,0.002698604565719287,0.003208660917922412,0.001735810555354967
10,0.5685216087212145,0.5685232332975091,0.0013591232620058,0.00240958545616431,0.002912459800151037,0.001635946214560906
10.1,0.5683965136158693,0.5683983521657187,0.001445701895259941,0.002035481281646748,0.002528161553986977,0.001499472172173377
10.2,0.5687031546863707,0.5687048434232782,0.001385923089866356,0.00226372534480008,0.002754358987889173,0.001569089225466232
10.3,0.5687185093202384,0.5687201197657069,0.001353433718287283,0.002044935177753674,0.002550148900287067,0.001523646787290044
10.4,0.5688259917573222,0.5688275008755922,0.001310287608657985,0.002350160966349246,0.002856414674618111,0.00162352955797576
10.5,0.5688314110398682,0.5688330956284797,0.001384375896791823,0.00251627942651405,0.003037197950405757,0.001700855442902469
10.6,0.5687790246419574,0.5687806762321731,0.001370686841174614,0.0024289434339071,0.00293414855627188,0.001646044211177694
10.7,0.5692405668717846,0.5692425734076112,0.001511425537979361,0.002667541764225116,0.00318086387869291,0.001732661522308534
10.8,0.5689610222139927,0.5689626805821567,0.001373716269208779,0.002579305400560336,0.00308968477330625,0.001700980790320933
10.9,0.5687708957181475,0.568772465431529,0.001336269802699874,0.002576154101857978,0.003099587155048716,0.001723621354945122
11,0.5684836737434213,0.5684854494036065,0.001420869715901155,0.00293360141180612,0.003444659311130036,0.00180545299756186
11.1,0.5680329700786847,0.5680351889554667,0.001587701233088939,0.002864272840355296,0.003378016579735881,0.00179079231318832
11.2,0.5683192888396474,0.5683211404275448,0.001450720373792799,0.003003830354314862,0.003512339368087283,0.001820310698511089
11.3,0.5685076089079802,0.568509382001761,0.001419872422847614,0.003013734435950609,0.003530049759802307,0.001838112090229132
11.4,0.5683522561417763,0.5683540185071454,0.001415376880786298,0.002876878035164436,0.003393790577994996,0.001800385308226059
11.5,0.5684543192963198,0.5684560966729174,0.001421519579041912,0.002419489537800132,0.002932661686073249,0.001657279379415768
11.6,0.5685310924656642,0.5685327721824277,0.001382007661770547,0.002678346216918829,0.003199822466500382,0.001750807059455231
11.7,0.5685247699693634,0.56852637082173,0.001349166762984411,0.002723814955337832,0.003237168109342711,0.001749311137912108
11.8,0.5684118682497391,0.568413630866584,0.001415552089496958,0.002441548628716306,0.002947229505467576,0.001650758023306714
11.9,0.5684321905592736,0.5684339310580607,0.001406667712011113,0.002963763842242579,0.00347566501146039,0.001815585624339109
12,0.5687230253890224,0.5687245508647721,0.001317250408278252,0.002846715604728105,0.003364004603199555,0.001792411012057947
12.1,0.5686159945588216,0.5686175535444985,0.001331514461092628,0.002764781838467924,0.003284544367524444,0.001773192907699297
12.2,0.5686381232958648,0.5686397942699127,0.001378536117884426,0.002327201504375257,0.002826225197694378,0.001603646477910502
12.3,0.5686232202688736,0.5686247603313879,0.001323417140536414,0.002066994268669883,0.002553919865734576,0.001500013791229216
12.4,0.5688038630202756,0.5688055524071073,0.001386312487096202,0.001877015975473229,0.00236742179909729,0.001442739409130335
12.5,0.5688476688874942,0.5688492363396724,0.001335397110689574,0.002163333971854905,0.002665262489775442,0.001556794869474031
12.6,0.5687176061064854,0.5687193016972774,0.001388750336316143,0.002395629704768316,0.002899906866313966,0.00163414141093285
12.7,0.5687460573398297,0.5687476024973791,0.001325747662684438,0.002216906049794263,0.002702514512150055,0.001545610641385914
12.8,0.5683852234439084,0.5683870063842529,0.001423656213650983,0.002268227200089062,0.002769594822505582,0.001589276832280635
12.9,0.568518447473065,0.5685201339599486,0.001384774565886018,0.002660338795762758,0.003185060731007581,0.001751345012259813
13,0.5683192888396493,0.5683210875112091,0.001429840082834983,0.002495120706655625,0.003008678633856206,0.001681225678200445
13.1,0.5687212189615074,0.5687227972306961,0.001339848046751337,0.0024474010405921,0.002951817086198681,0.001650288537463359
13.2,0.5690260536044978,0.5690277926532991,0.001406815953582588,0.002589209482196158,0.003098035595323001,0.001701122807793023
13.3,0.5688246369366856,0.5688262005745113,0.001333744288586022,0.002130020242716163,0.002618657914703831,0.001523280354977056
13.4,0.5687022514726118,0.5687038431881917,0.001345521068549166,0.002200249185224906,0.002676847964015709,0.001524604389791264
13.5,0.5688052178409101,0.5688067587622332,0.001323997922076661,0.002248419036817396,0.002736351305424785,0.001559560932305953
13.6,0.5687239286027816,0.5687255216863796,0.001346124812092181,0.00205033740410048,0.002548335416018043,0.001513317521829566
13.7,0.5687085739689144,0.5687102866180409,0.001395707478967218,0.002128219500600563,0.002606750503480662,0.001505267399719578
13.8,0.5687672828631168,0.5687689290786171,0.001368440605212628,0.002114713934733541,0.002599071720918075,0.001511012503164297
13.9,0.5694600478147497,0.5694623153251483,0.00160702154998731,0.002029628869771001,0.002522145514097789,0.001497272401827356
14,0.569141213358515,0.569143012360914,0.001431005241507786,0.002402382487701868,0.002911345731777667,0.001644534083782623
14.1,0.5689167647399004,0.5689183292286499,0.001334215181961155,0.002165584899499386,0.002671281279433038,0.001563964742859431
14.2,0.5688779265483495,0.5688796715050553,0.001409020119198342,0.002057090187034028,0.002532663754236627,0.001477418577936071
