#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D122
#Date Time: 2023-04-18 17:38:02.028

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
0,0.01246393011858639,0.01324657093855044,0.0044857649993111,0.002462707348574745,0.002968517993518009,0.001657459379024305
0.1,0.01284102186213049,0.01364063415939996,0.004601636427063224,0.002408685085106542,0.002914813586510979,0.00164145496584386
0.2,0.01265405661443328,0.01341958777235858,0.004467682528868844,0.00273596996461822,0.003247529364391277,0.001749547177212123
0.3,0.01216767600629298,0.01297348693004048,0.004501002524972588,0.002758029055534389,0.003266795084039946,0.001750778641044054
0.4,0.01213290227664905,0.01296806963294839,0.004578592835171382,0.002706257719710628,0.003225633473182659,0.001755243703256817
0.5,0.01255605792179948,0.01334794710863209,0.004529139154326954,0.002794944268904316,0.003322048489616155,0.001795631560504711
0.6,0.01232799644815918,0.01313478141130228,0.004532437125528622,0.002339806699184497,0.002831606598297821,0.001594772879746042
0.7,0.01228509379470189,0.01308632052599286,0.004508686656266634,0.002487467552664328,0.002994358725804523,0.001666940116873621
0.8,0.0124901233175392,0.01329876049119921,0.004566601593630268,0.002741372190965021,0.003250705372403098,0.001746987100345571
0.9,0.01270779783297415,0.01348279808816786,0.004505298938201231,0.002749475530485231,0.003263867533384689,0.001758753985850743
1,0.01223361061055328,0.01303710852512035,0.004506103652283101,0.002613519500756849,0.003131864488390287,0.001725714632493827
1.1,0.01225302970632875,0.01305901506478358,0.004516761835437577,0.002574353359742427,0.003080384879818866,0.001691589721829587
1.2,0.01235283482647654,0.01315421568389294,0.004521157153668551,0.002660338795762665,0.003170955449093553,0.001725559605431307
1.3,0.01192425989878363,0.01275157852851588,0.00451827188592787,0.002305592598987911,0.002857270340211443,0.001687671936290665
1.4,0.01080066198508598,0.01162960699567003,0.00431201339952285,0.001166623210866394,0.001916430864547769,0.001520426763267339
1.5,0.01156207118222988,0.01243125641880009,0.004566688748645329,0.001869362821481942,0.002332173046891127,0.001394458232542372
1.6,0.01186284136330837,0.0126781393199154,0.004473053923681732,0.002297039073938831,0.002780851202484677,0.001567400683666305
1.7,0.01233431894445829,0.01311330300463475,0.004452335552016275,0.003000228870083711,0.003511168328831486,0.001823987324656531
1.8,0.01276424869278615,0.01351427508375066,0.004439547989152467,0.003138886012985273,0.003639272941063399,0.00184165744291441
1.9,0.01292456913465218,0.013693247441216,0.004523332639765032,0.003639042135595261,0.004085202101349096,0.001856407429480693
2,0.01330662855385964,0.01403731839699495,0.004469893098074591,0.003621935085496978,0.004072373827589853,0.001861669903094057
2.1,0.01235554446774749,0.01316924625676087,0.004557364136946716,0.003167697886835012,0.00367550482836053,0.001864142119325495
2.2,0.01205296785915497,0.01284749784016194,0.004447939583575775,0.002739571448849383,0.003262055284568628,0.001770805736446403
2.3,0.01190845365803648,0.01269587595819193,0.004401590373966885,0.00283726170862118,0.003353809006436786,0.001788289922929236
2.4,0.01183077727493533,0.01268134781405734,0.004566102435554535,0.003576466347077871,0.004031647509461026,0.001860932591138993
2.5,0.0132163071781606,0.01396932299766331,0.004524512082594997,0.003255934250499713,0.003751591364618087,0.001863687184991028
2.6,0.01311559884425592,0.01388038007394284,0.004543788942464051,0.002910641949832095,0.003420152385605464,0.001795997154964591
2.7,0.01281979633884127,0.01359548295400227,0.004526585753435069,0.003008782395132815,0.003522384251099677,0.001831507387682611
2.8,0.01259850896837799,0.01335333373518879,0.004425956802435451,0.002727416439569039,0.003245096088447582,0.001758365203371248
2.9,0.01223902989309559,0.01305002178432355,0.004528710174789233,0.002108411337328809,0.00260603491407715,0.001531672160095148
3,0.01320998468186176,0.01394642653998707,0.004472037336632544,0.003235675901699358,0.003735155521797709,0.001865955045326765
3.1,0.01356585090211625,0.01427883173936979,0.004455639700736334,0.0033927906512859,0.003875290258350949,0.001872657518879809
3.2,0.01278863546422495,0.01358415012451926,0.004580386181168972,0.003157343619670309,0.003658074474726729,0.001847346781190469
3.3,0.01269741087476875,0.01346030155936376,0.004467155151358905,0.003198760688329312,0.003697342712440361,0.00185425812443574
3.4,0.0126084443197051,0.01335047561457925,0.004388887213448408,0.002638729890375367,0.003158437141069685,0.001735750483142122
3.5,0.01224219114124493,0.01303678244884486,0.004481791235626229,0.002351961708464814,0.002863229366663758,0.001632898811328991
3.6,0.01269695926789027,0.01345667236225083,0.004457494409923643,0.002565799834693244,0.003080515401679659,0.001704771641092477
3.7,0.01330075766443935,0.0140070484153231,0.004391725271583215,0.003164096402603909,0.003667149165127061,0.001853773706341358
3.8,0.01323933912896362,0.01397709010976943,0.004480953845432906,0.003279794083531625,0.003770368026368219,0.001859738106264295
3.9,0.01355681876454633,0.01424853057974404,0.004385577347070456,0.004101382673777331,0.004473130753383541,0.001785373602388349
4,0.01331927354645773,0.01405059093884176,0.004473930925405098,0.00384972896312123,0.004263932260323236,0.001833222635451456
4.1,0.01260076700277067,0.01341365130189259,0.004598555446077492,0.003545853731112504,0.004004146379881643,0.001860136970514733
4.2,0.01251631651649198,0.0133332145425485,0.004595261787604703,0.003438709575233912,0.003909978966500405,0.001860970707902423
4.3,0.01292231110025985,0.01370786010237224,0.004573762610183315,0.003923109204332245,0.004322075109737787,0.001813710954121192
4.4,0.01276018423087971,0.01356867206745131,0.004613736020628334,0.003447263100283048,0.003922594329684731,0.001871663269047864
4.5,0.01247115582864211,0.01326871948082122,0.00453091480370647,0.002755327942360925,0.003283721823362218,0.00178633617868249
4.6,0.0122756100502537,0.01303887807751151,0.004395650055944333,0.003146088981447788,0.003650639268948224,0.001851834547901358
4.7,0.01246663975985746,0.01328025531945782,0.004576906646189592,0.003069107256005601,0.00357489599563172,0.001833156302861054
4.8,0.01311243759610658,0.01390471614677655,0.004626565833384268,0.003391440094699352,0.003874945850885727,0.001874390415939099
4.9,0.01347552952641716,0.01421998364453077,0.00454070906724688,0.003327513749595129,0.003814613685474503,0.001865188949051815
5,0.01330978980200934,0.014054998861337,0.004515804293646322,0.003124480076060406,0.003626061071875623,0.001840093245265971
5.1,0.01346740060260412,0.01420785071284911,0.004526824812998237,0.002971867181762834,0.003484168359710906,0.001818635371033305
5.2,0.01320140415117032,0.01393318794053668,0.004456080634793541,0.002479814398672993,0.002990536852382848,0.001671475759200047
5.3,0.01318243666227335,0.01394255595994242,0.004540730155082618,0.002935852339450601,0.003444501755147018,0.001801489212333449
5.4,0.01305734155692997,0.01381072293217815,0.00449909984053019,0.003106022469375529,0.003619957385142831,0.00185922453995902
5.5,0.0131706948834327,0.01391363508843293,0.004485759429750486,0.002862472098239531,0.003383056209819127,0.001803142480669661
5.6,0.01335088602795222,0.01409646450373931,0.00452373228361343,0.002908391022187662,0.003419340108370124,0.001798095781310888
5.7,0.01332243479460715,0.01409139392676167,0.004591308521828627,0.003026339630759926,0.003530129445138089,0.001817438400255871
5.8,0.01311785687864845,0.01385980272464138,0.004473920258260306,0.003543602803468105,0.004004281915657676,0.001864712533158356
5.9,0.01378081577628038,0.01451402754565592,0.004554790021096073,0.003106922840433269,0.003619897415512311,0.001857602692296546
6,0.01348907773277225,0.01420752806521508,0.004460788679494521,0.003231624231939099,0.003727853552154926,0.001858358665559325
6.1,0.0133684986962136,0.01411247322362477,0.004521630579432372,0.003413049000086594,0.003889853993742263,0.001866028031848084
6.2,0.01283740900710258,0.01363170514666557,0.004585227932174519,0.003306805215265681,0.003794105783589667,0.001860182239825098
6.3,0.01306230923259364,0.01383689877831151,0.004564629811205119,0.003656149185693573,0.004102848983533578,0.001861704303490929
6.4,0.01362230176192834,0.01432454563471449,0.004430067984577452,0.0038330720985519,0.004246538256721796,0.001827743267832087
6.5,0.01336307941367168,0.01408915352068882,0.004464566665807693,0.003029490929462128,0.003544464654180727,0.001839949562635695
6.6,0.01267302410333,0.0134432033601997,0.00448488312669354,0.002695003081488133,0.003204789790529437,0.001734253727760636
6.7,0.01301805175850108,0.0137727570290239,0.004496572538447431,0.00284356430602574,0.003359786020510746,0.001789498293130366
6.8,0.01310837313420003,0.01385728010900265,0.00449385867534158,0.002855719315306073,0.003368291884495908,0.001786129169838925
6.9,0.0133983047501944,0.01416086747988049,0.004584277217147055,0.003060103545427566,0.003567135287647412,0.001833090410111484
7,0.0134010143914657,0.0141513556472114,0.004546831856754579,0.003158243990728186,0.003658468967686911,0.001846588769206387
7.1,0.01320998468186157,0.01395756326969767,0.004506648103922876,0.002961963100126873,0.003473878758611171,0.00181510556800895
7.2,0.01386391144192363,0.01457847979998307,0.004508218363057413,0.002912892877476606,0.003425814190496299,0.001803124497130658
7.3,0.01284779596530788,0.01360328906144129,0.004470303359162999,0.002842663934967969,0.003366761533465354,0.001803980314763869
7.4,0.01249780063447373,0.01326177159310534,0.004436165583997946,0.003020937404413127,0.003535197857394382,0.001836181115670522
7.5,0.01301940657913643,0.0137807250994075,0.004517016337426931,0.003147439538034463,0.003649640368894265,0.001847565743534173
7.6,0.01281211902190678,0.01359523881902488,0.004547540512718583,0.003275742413771532,0.003770186776452872,0.001866499388684505
7.7,0.01296927821562338,0.01372483861848746,0.004490992949146897,0.003231624231939182,0.003723843127687227,0.001850300641292796
7.8,0.01311559884425612,0.01389469643797438,0.004587336488639859,0.003316259111372724,0.003802684620036279,0.001860869642317716
7.9,0.01275928101712271,0.0135356977972069,0.00451839161465735,0.002887682487858096,0.003398889581299014,0.00179269078069285
8,0.01259399289959311,0.01338790362307009,0.004541729435535513,0.003081712450814823,0.003593964985999543,0.001849224889266986
8.1,0.01286856988171873,0.01360915700055411,0.00442821221996552,0.002802597422895643,0.003316991293871731,0.001774226290189574
8.199999999999999,0.01291689181771785,0.01367041368767248,0.004475948632578324,0.003150140651207907,0.00364900696240918,0.001841701845934697
8.300000000000001,0.01276379708590769,0.01353524665002253,0.004504263072547903,0.003032192042635676,0.003540062528232025,0.00182697950737564
8.4,0.01293676252037179,0.01370280155470426,0.004517404779197377,0.002808449834771352,0.003325564322455205,0.001781007464431161
8.5,0.01261883127791023,0.01341930248294613,0.004565388954780689,0.00290388916689859,0.003417714974745761,0.001802277269171045
8.6,0.01342856241105355,0.01419453673383253,0.004599846156183242,0.003201911987031667,0.003698484151942638,0.001851092825731687
8.699999999999999,0.01353062556559383,0.01427399946122365,0.004546342752445199,0.003022287960999829,0.003534166329023229,0.001831968100704567
8.800000000000001,0.0135152709317248,0.0142838312757963,0.004622260005396262,0.003198310502800352,0.003696473890932696,0.001853302229541889
8.9,0.01330482212634574,0.0140311352729353,0.004455834964819588,0.002922796959112458,0.003437696886868278,0.00180970103105107
9,0.01366113995347924,0.01437788485105665,0.004482948578971056,0.003028140372875506,0.003539869486135514,0.001833314446851896
9.1,0.01297514910504369,0.01372362716071269,0.004470285018668335,0.002541489816132577,0.003048840270943732,0.00168411891273218
9.199999999999999,0.01362907586510595,0.01432308966995674,0.004404451016506628,0.002771984806930358,0.003288562421117439,0.001769390580887587
9.300000000000001,0.01405313472401323,0.01478618160501504,0.004597887654695864,0.003196059575155963,0.003693025952318695,0.00185030912999831
9.4,0.01366068834660049,0.01439516141616246,0.004539412527455624,0.003391890280228165,0.003871488640199873,0.00186641491048778
9.5,0.01380610576147647,0.0145387709083893,0.004557115669977334,0.003688562543774422,0.004128381445430509,0.001854195167623893
9.6,0.01434893722942812,0.01504655488012363,0.004528445003143162,0.002988073860803273,0.003495417997474033,0.001813659719862194
9.699999999999999,0.01412764985896519,0.01483960954721912,0.004541312693086577,0.003415750113259983,0.003891820147421322,0.001865185037373128
9.800000000000001,0.01351301289733228,0.01422497198847277,0.004443907122044823,0.003760592228398751,0.004188484158939957,0.001844273743618114
9.9,0.01371171992387039,0.01441435697612294,0.004445494771612171,0.003773197423207952,0.004198844489405889,0.001842084756929524
10,0.0135866248185274,0.01429260723543039,0.004436467922441667,0.003498134065049002,0.003962855877895078,0.00186206465298949
10.1,0.01436609829081094,0.0150525399156051,0.004493793253992726,0.003394141207872695,0.003871348455338606,0.001862026939567337
10.2,0.01369546207624475,0.01441662371511667,0.004502594569956547,0.003110524324664519,0.003610932176527608,0.001833976447273579
10.3,0.01335404727610171,0.01402715299482443,0.004293069122183682,0.003122679333944898,0.00362618080627629,0.001843383035931871
10.4,0.01314721132575068,0.01390280034501059,0.004520917140280048,0.002926398443343691,0.003436478169247591,0.001801547767479874
10.5,0.01280624813248615,0.0135627504994374,0.004466341890091315,0.002795394454433264,0.003306486609134425,0.001765962496914808
10.6,0.05391918353013121,0.07835519658299385,0.0568529548836676,0.003479226272835178,0.003949740173046084,0.001869607439274326
10.7,0.3213210355701491,0.3345943086134878,0.09330671710365959,0.003926710688563449,0.004324178482248132,0.001810928688452558
10.8,0.4089372860671985,0.4089409431465315,0.001729463963586206,0.003636791207950723,0.004086553942664671,0.001863779181148246
10.9,0.4096119867436712,0.4096152967854545,0.001646716907210459,0.00361473211703449,0.004065864425420298,0.001861441712216275
11,0.4092276692900672,0.4092313298956397,0.001730911783698249,0.003270790372953592,0.003762127967315525,0.001858907522889017
11.1,0.4094281827441213,0.4094312579198802,0.001586863804269264,0.003431506606771532,0.003908724460053535,0.001871600735281411
11.2,0.4091811537815883,0.4091845149223109,0.001658506017236841,0.003724577386086585,0.004164724978550971,0.001863453096275742
11.3,0.4092647010541069,0.4092679873062545,0.001640092935494064,0.003639042135595275,0.004086421135634931,0.001859088495238206
11.4,0.4088009007898937,0.4088046190639347,0.001743582923942061,0.003432857163358179,0.003911188901764812,0.001874270610469447
11.5,0.4087575465295549,0.408761338371018,0.001760653865778895,0.003301853174447831,0.003792232081290721,0.001865151407462944
11.6,0.4089910272857338,0.4089945375713061,0.001694509650283382,0.003709721263632789,0.004148411338633582,0.001856686505755688
11.7,0.408895286627496,0.4088989995275892,0.0017425236044988,0.004018548536459373,0.004403941954249591,0.001801658235215566
11.8,0.408855545222187,0.4088593938041056,0.001773990687223066,0.003222170335832115,0.003718209177994705,0.001855450839609457
11.9,0.4092245080419197,0.4092284163365387,0.001788506413021163,0.003647145475115524,0.004090816069024877,0.001852864267543146
12,0.4086324514242085,0.4086363897654798,0.001794069016466197,0.003829920799849549,0.004249452934185316,0.00184107493240672
12.1,0.4084987757881757,0.4085028777533231,0.001830658990235345,0.003776348721910246,0.004199454302507693,0.001837010280150393
12.2,0.4090560586762398,0.4090595893839832,0.001699566792925182,0.003810562822106783,0.004235290494131103,0.001848593126800841
12.3,0.409117928818598,0.4091213285784411,0.001667877993982434,0.003903301041060615,0.004305478161093387,0.001816970879928672
12.4,0.4090745745582601,0.4090780242150542,0.00167998384007804,0.003924459760918911,0.004327374370825065,0.001823399169189904
12.5,0.4090858647302235,0.409089336676659,0.001685425912539827,0.00401854853645939,0.004399415731754895,0.001790565955482495
12.6,0.4092619914128338,0.409265270916443,0.001638402618713067,0.003410798072442029,0.003886577614146619,0.001863314804270242
12.7,0.4095248266161194,0.4095278853778784,0.001582809889034266,0.003676857720023104,0.004121418221647018,0.001861935945308717
12.8,0.4091183804254757,0.4091218318367794,0.001680500981973815,0.004199973304606788,0.00454481470393567,0.001736538203927824
12.9,0.409626889770661,0.4096299384329553,0.00158039154460464,0.00417881458474836,0.004532403927097009,0.001755048154512657
13,0.4091825086022197,0.4091856937309195,0.001614499327751318,0.003930312172794666,0.004325129402638037,0.001805378235702203
13.1,0.4084378088595826,0.4084419264607155,0.001834007894183385,0.003271240558482464,0.003763422809842883,0.001860735460560011
13.2,0.4088636741460033,0.408867334435934,0.001730067226767458,0.003098819500913118,0.003606653567037354,0.001845336731706531
13.3,0.4088600612909662,0.408864012779464,0.001797561487449313,0.003168598257892866,0.003666853166163615,0.001845480214546872
13.4,0.4091558637963837,0.4091593493566425,0.001688871520970711,0.003365329334022928,0.003847337075183502,0.001864553845735522
13.5,0.4095523746357072,0.4095554970578868,0.001599250016998495,0.003042546309800423,0.003549194296564663,0.001827482450665023
13.6,0.4090637359931739,0.4090670963217709,0.001658067689317435,0.003684961059543189,0.004124970979043999,0.001853765780136921
13.7,0.4091716700371325,0.4091750667877323,0.001667249170814423,0.003744385549358257,0.004176716264440625,0.001850550083461948
13.8,0.4093003779975053,0.4093034711316487,0.001591242139404115,0.003703868851757147,0.004143145158033086,0.001856611787509167
13.9,0.409585341937836,0.4095884375241515,0.001592426818057703,0.004202674417780204,0.004542844450051361,0.001724808231513933
14,0.4096986952643429,0.4097017955145181,0.001593846463966775,0.003776348721910289,0.004201430580212509,0.001841523622132718
14.1,0.4092091534080511,0.4092123548707902,0.001618686502968695,0.003741234250656025,0.004173717094295323,0.001850156929812506
14.2,0.4092430239239404,0.4092462720129203,0.001630498725753755,0.003910504009523034,0.004312010871703802,0.00181697444924175
14.3,0.4096286961981733,0.4096317287156088,0.001576204794367521,0.004075722098629915,0.004446598182863904,0.001777842730555472
14.4,0.4093595384985943,0.4093630332685675,0.001691522123939601,0.003659750669924736,0.00411031902967298,0.001871081922225362
14.5,0.409287733004912,0.4092911003840923,0.001660260628506562,0.003471573118843782,0.003941792481301619,0.001867058661683697
14.6,0.4094801175351503,0.4094831726919368,0.001581790531987942,0.003578717274722495,0.004033571456351482,0.001860774398227384
14.7,0.4091296705974364,0.4091328694838144,0.0016178779077054,0.003686761801658848,0.004123658053988343,0.001847252869548041
14.8,0.4096210188812392,0.4096241994956253,0.001614219055334542,0.003564761523326469,0.004022866447459713,0.00186438454614642
14.9,0.4089770274725061,0.4089806594422077,0.001723600176140001,0.003472923675430477,0.00394760226678227,0.001876796419790884
15,0.4095600519526417,0.4095632437460223,0.001616933005410154,0.003549005029814917,0.004008515197781527,0.001863533576084849
15.1,0.4098946926496088,0.4098980117667597,0.001649541772026229,0.003718724974210926,0.004155885567036876,0.001855389288663398
15.2,0.4097158563257233,0.409718991557263,0.001602846846071791,0.003721876272913163,0.004152105583875931,0.001840548230495506
15.3,0.4097546945172748,0.4097578028151254,0.001596022859147697,0.003141587126158781,0.003640462403898672,0.001839401218591233
15.4,0.4099145633522636,0.4099175774444124,0.001571957268027433,0.003403595103979699,0.003883178396035393,0.001869388890414185
15.5,0.4095284394711478,0.4095315361817959,0.001592605343469598,0.003929861987265811,0.004334357316425032,0.001828342995034386
15.6,0.4096612118934261,0.4096642909674719,0.001588321101999123,0.003856931931583732,0.004267806275895388,0.001827086884552435
